recipeID,quantity,unit,ingredient_NER,ingredient_Key_ingredient,rest of ingredient,metric_qty
29507,0.5,teaspoons,mustard,mustard, mustard,0.0025
29507,2.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.028
29510,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
29510,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
29511,0.25,cups,onion,onion, chopped onion,0.059
29511,0.25,cups,honey,honey, honey,0.059
29524,1.0,bunches,broccoli,broccoli, broccoli,0.5
29524,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
29536,0.5,cups,onion,onion, finely chopped onion,0.118
29536,2.0,tablespoons,mustard,mustard, prepared mustard,0.028
29540,1.5,cups,mayonnaise,mayonnaise, mayonnaise,0.354
29540,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
29553,4.0,cups,chicken,chicken," cooked chicken, chopped",0.944
29553,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
29563,3.0,bunches,broccoli,broccoli, broccoli,1.5
29563,2.0,cups,bacon,bacon, crispy bacon,0.472
29563,1.0,cups,mayonnaise,mayonnaise, real mayonnaise,0.236
29585,1.0,bunches,broccoli,broccoli," broccoli, chopped",0.5
29585,1.0,bunches,cauliflower,cauliflower," cauliflower, chopped",0.5
29602,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
29602,1.0,tablespoons,onion,onion, chopped onion,0.014
29606,0.6666666666666666,cups,onion,onion," onion, chopped",0.15733333333333333
29606,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
29623,0.75,cups,onion,onion, chopped onion,0.177
29623,1.0,ounces,mushroom,mushroom," can mushroom pieces, drained",0.028
29628,1.0,lbs,broccoli,broccoli," broccoli, chopped",0.453
29628,0.25,cups,onion,onion," onion, chopped",0.059
29633,2.0,tablespoons,onion,onion, instant minced onion,0.028
29633,0.5,teaspoons,mustard,mustard, prepared mustard,0.0025
29638,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
29638,1.5,ounces,ham,ham, can Underwood deviled ham,0.042
29638,0.25,cups,cheese,cheese, shredded Cheddar or Monterey Jack cheese,0.059
29663,1.0,ounces,pineapple,pineapple, can crushed pineapple,0.028
29663,2.0,cups,banana,banana," banana, chopped",0.472
29677,1.0,ounces,pineapple,pineapple," can pineapple chunks, drained",0.028
29677,2.0,cups,cheese,cheese, large curd cottage cheese,0.472
29707,0.5,lbs,shrimp,shrimp, shrimp,0.2265
29707,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
29713,2.0,packages,broccoli,broccoli," frozen chopped broccoli, cooked and drained",1.0
29713,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
29722,1.5,cups,onion,onion, chopped onion,0.354
29722,1.0,lbs,shrimp,shrimp," cooked shrimp, peeled",0.453
29732,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
29732,1.0,bunches,broccoli,broccoli, broccoli,0.5
29732,1.0,teaspoons,mustard,mustard, mustard,0.005
29736,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
29736,0.25,lbs,bacon,bacon," bacon, crisp and crumbled",0.11325
29751,4.0,tablespoons,onion,onion, chopped onion,0.056
29751,0.6666666666666666,cups,mayonnaise,mayonnaise, mayonnaise,0.15733333333333333
29751,2.0,ounces,cauliflower,cauliflower," boxes frozen chopped cauliflower, cooked",0.056
29760,2.0,ounces,broccoli,broccoli," pkg. frozen chopped broccoli, cooked and drained",0.056
29760,2.0,cups,ham,ham, finely diced ham,0.472
29760,2.0,tablespoons,onion,onion, minced onion (instant),0.028
29781,2.5,lbs,chicken,chicken, chicken wings,1.1325
29781,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
29785,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
29785,0.5,cups,onion,onion, chopped onion,0.118
29791,2.0,packages,broccoli,broccoli, chopped broccoli,1.0
29791,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
29827,0.25,cups,onion,onion, chopped onion,0.059
29827,12.0,ounces,shrimp,shrimp," raw, peeled shrimp",0.336
29838,2.0,tablespoons,olive,olive, olive or salad oil,0.028
29838,2.0,teaspoons,mustard,mustard, Dijon-style mustard,0.01
29843,1.0,tablespoons,mustard,mustard, mustard,0.014
29843,2.0,cups,pineapple,pineapple, diced pineapple,0.472
29850,1.0,ounces,tuna,tuna," can tuna, drained",0.028
29850,0.3333333333333333,cups,mayonnaise,mayonnaise, mayonnaise,0.07866666666666666
29850,0.25,cups,onion,onion, chopped onion,0.059
29877,3.0,ounces,beef,beef, thinly sliced corned beef,0.084
29877,1.0,tablespoons,sauerkraut,sauerkraut," \""Krissp\"" sauerkraut",0.014
29910,1.0,lbs,macaroni,macaroni, macaroni,0.453
29910,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
29926,1.0,ounces,pineapple,pineapple," can pineapple, crushed",0.028
29926,1.0,packages,strawberry,strawberry, strawberry or lemon gelatin,0.5
29931,2.0,tablespoons,mustard,mustard, Dijon mustard,0.028
29931,2.0,tablespoons,honey,honey, honey,0.028
29936,3.0,tablespoons,mustard,mustard, mustard,0.042
29936,1.0,lbs,ham,ham, chipped ham,0.453
29954,1.0,cups,cucumber,cucumber, diced cucumber,0.236
29954,1.0,cups,ham,ham," ham, diced",0.236
29954,1.0,cups,cheese,cheese, diced cheese,0.236
29979,1.0,ounces,pineapple,pineapple, can crushed pineapple (undrained),0.028
29979,2.0,cups,macaroni,macaroni, cooked elbow macaroni,0.472
30008,1.5,ounces,tuna,tuna, can Star-Kist tuna,0.042
30008,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
30020,4.0,cups,chicken,chicken," chicken, cooked and cut up",0.944
30020,1.0,cups,pineapple,pineapple, drained pineapple tidbits,0.236
30061,7.0,ounces,macaroni,macaroni, pkg. macaroni,0.196
30061,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30061,1.0,tablespoons,mustard,mustard, mustard,0.014
30065,0.5,cups,cabbage,cabbage, shredded cabbage,0.118
30065,1.0,cups,apple,apple, diced unpeeled apple,0.236
30068,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
30068,1.0,ounces,macaroni,macaroni, box macaroni,0.028
30081,0.3333333333333333,lbs,steak,steak, steak,0.151
30081,0.3333333333333333,lbs,shrimp,shrimp, medium size shrimp,0.151
30081,0.5,cups,onion,onion, chopped onion,0.118
30113,2.0,cups,chicken,chicken, cooked chicken or turkey,0.472
30113,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30113,2.0,teaspoons,onion,onion, grated onion,0.01
30140,2.0,tablespoons,onion,onion, minced onion,0.028
30140,2.0,tablespoons,bacon,bacon, crisp crumbled bacon,0.028
30141,6.0,ounces,macaroni,macaroni, cooked macaroni,0.168
30141,1.5,cups,mayonnaise,mayonnaise, mayonnaise,0.354
30165,1.0,tablespoons,mustard,mustard, mustard,0.014
30165,2.0,tablespoons,onion,onion, onion,0.028
30190,1.0,cups,onion,onion, chopped onion,0.236
30190,0.5,cups,macaroni,macaroni, uncooked macaroni,0.118
30194,2.0,ounces,pork,pork, can pork and beans,0.056
30194,3.0,teaspoons,mustard,mustard, mustard,0.015
30201,2.0,tablespoons,onion,onion," onion, finely chopped",0.028
30201,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30229,0.25,cups,onion,onion, chopped onion,0.059
30229,0.5,cups,chicken,chicken, diced cooked chicken,0.118
30241,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30241,1.0,cups,onion,onion, chopped onion,0.236
30246,0.5,cups,onion,onion, finely chopped onion,0.118
30246,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30262,0.25,cups,onion,onion, chopped onion,0.059
30262,1.0,cups,ham,ham, cubed ham,0.236
30321,1.0,heads,cabbage,cabbage, cabbage,1.0
30321,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30323,3.0,tablespoons,onion,onion, onion,0.042
30323,3.0,cups,macaroni,macaroni, cooked and drained macaroni,0.708
30340,5.0,cups,chicken,chicken," diced chicken, cooked",1.18
30340,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
30345,3.0,lbs,chicken,chicken, chicken wings,1.359
30345,0.5,cups,honey,honey, honey,0.118
30372,4.0,cups,chicken,chicken," cooked chicken, diced",0.944
30372,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30389,0.5,lbs,bacon,bacon," bacon, cooked and crumbled",0.2265
30389,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30402,1.0,cups,onion,onion, chopped onion,0.236
30402,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
30431,0.25,cups,onion,onion, finely chopped onion,0.059
30431,0.5,cups,mayonnaise,mayonnaise, fat-free mayonnaise,0.118
30435,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
30435,3.0,tablespoons,onion,onion, grated onion,0.042
30445,1.0,cups,buttermilk,buttermilk, buttermilk,0.236
30445,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30451,1.0,cups,mustard,mustard, mustard,0.236
30451,1.0,cups,honey,honey, honey,0.236
30464,3.0,tablespoons,onion,onion, chopped onion,0.042
30464,4.0,ounces,beef,beef, diced beef,0.112
30465,0.25,lbs,ham,ham, baked ham,0.11325
30465,0.25,lbs,salami,salami, salami,0.11325
30490,2.0,ounces,pork,pork, cans or 4 (31 oz.) cans pork and beans,0.056
30490,1.0,tablespoons,mustard,mustard, dry mustard,0.014
30490,2.0,tablespoons,onion,onion, minced onion,0.028
30490,1.0,lbs,bacon,bacon," bacon, cut in small pieces",0.453
30497,2.0,cups,chicken,chicken," chicken, cooked and cut in chunks",0.472
30497,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30501,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30501,2.0,tablespoons,onion,onion," onion, chopped",0.028
30501,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
30501,1.5,cups,macaroni,macaroni, macaroni,0.354
30514,0.25,cups,cheese,cheese, crumbled Blue cheese,0.059
30514,0.25,cups,onion,onion, minced onion,0.059
30523,1.0,cups,onion,onion, chopped onion,0.236
30523,1.3333333333333333,cups,tomato,tomato, peeled tomato,0.31466666666666665
30538,1.0,bunches,broccoli,broccoli, broccoli,0.5
30538,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30538,0.5,lbs,bacon,bacon," bacon, fried crisply and crumbled",0.2265
30541,2.0,cups,chicken,chicken," chicken, cooked and diced",0.472
30541,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30546,1.0,cups,chicken,chicken, chicken noodle soup,0.236
30546,1.5,cups,chicken,chicken," cubed chicken, cooked or turkey",0.354
30560,0.5,cups,onion,onion, chopped onion,0.118
30560,1.0,lbs,pork,pork, can pork and beans (undrained),0.453
30579,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
30579,1.0,bunches,broccoli,broccoli, broccoli,0.5
30580,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30580,1.0,cups,buttermilk,buttermilk, buttermilk,0.236
30582,1.0,cups,onion,onion," onion, chopped",0.236
30582,3.0,cups,cabbage,cabbage, chopped cabbage,0.708
30599,1.0,heads,broccoli,broccoli, broccoli,1.0
30599,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
30599,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30603,1.0,lbs,sausage,sausage," sausage, browned",0.453
30603,0.5,cups,onion,onion, onion,0.118
30603,1.0,cups,cheese,cheese," cheese, diced",0.236
30606,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30606,8.0,ounces,cheese,cheese," cheese, diced",0.224
30608,4.0,cups,chicken,chicken, diced cooked chicken,0.944
30608,0.5,cups,mayonnaise,mayonnaise, fat-free mayonnaise,0.118
30622,1.0,packages,broccoli,broccoli," chopped broccoli (10 oz., frozen)",0.5
30622,0.5,cups,onion,onion, chopped onion,0.118
30628,0.5,lbs,bacon,bacon," bacon, fried and crumbled",0.2265
30628,0.5,lbs,hamburger,hamburger," hamburger, browned",0.2265
30628,1.0,teaspoons,mustard,mustard, mustard,0.005
30633,0.5,lbs,sausage,sausage, sausage,0.2265
30633,0.5,lbs,hamburger,hamburger, hamburger,0.2265
30633,2.0,tablespoons,onion,onion, chopped onion,0.028
30635,1.0,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.236
30635,0.5,cups,broccoli,broccoli, finely chopped broccoli,0.118
30635,0.5,cups,cauliflower,cauliflower, finely chopped cauliflower,0.118
30635,0.5,cups,tomato,tomato, finely chopped tomato,0.118
30636,0.5,cups,buttermilk,buttermilk, buttermilk,0.118
30636,1.0,cups,onion,onion, chopped onion,0.236
30637,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
30637,1.0,bunches,broccoli,broccoli, broccoli,0.5
30637,1.0,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise,0.236
30644,1.0,cups,ham,ham, chopped ham,0.236
30644,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30644,1.0,cups,onion,onion, chopped onion,0.236
30651,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30651,0.5,cups,onion,onion, chopped onion,0.118
30654,0.75,lbs,shrimp,shrimp," medium shrimp, cleaned",0.33975
30654,1.0,cups,ham,ham, diced boiled ham,0.236
30674,2.0,cups,chicken,chicken," chicken, cooked and cubed",0.472
30674,2.0,packages,broccoli,broccoli, chopped broccoli,1.0
30678,1.0,lbs,hamburger,hamburger, hamburger,0.453
30678,0.5,cups,onion,onion, onion,0.118
30709,0.5,cups,onion,onion, coarsely chopped onion,0.118
30709,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
30755,2.0,cups,chicken,chicken," (4 breasts) coarsely diced, cooked chicken",0.472
30755,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30773,4.0,cups,chicken,chicken, cooked chicken,0.944
30773,1.0,tablespoons,onion,onion, minced onion,0.014
30796,0.5,cups,honey,honey, honey,0.118
30796,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30800,2.0,cups,broccoli,broccoli," cooked broccoli, drained",0.472
30800,0.5,cups,onion,onion, chopped onion,0.118
30814,8.0,ounces,ham,ham, cans chunk ham,0.224
30814,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
30814,1.0,tablespoons,onion,onion, dried onion flakes,0.014
30815,0.3333333333333333,cups,honey,honey, honey,0.07866666666666666
30815,3.0,tablespoons,mustard,mustard, prepared mustard,0.042
30855,0.5,cups,onion,onion, chopped onion,0.118
30855,1.0,lbs,ham,ham," canned ham, cut into 1/2-inch cubes (3 c.)",0.453
30860,3.5,ounces,ham,ham, cans deviled ham,0.098
30860,0.5,heads,cauliflower,cauliflower, cauliflower,0.5
30880,2.0,lbs,sausage,sausage, sausage (any type),0.906
30880,1.5,cups,cheese,cheese," cheese, grated",0.354
30898,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30898,0.75,cups,onion,onion, chopped onion,0.177
30898,1.5,cups,shrimp,shrimp, cooked shrimp or 1 can or medium shrimp,0.354
30900,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
30900,0.6666666666666666,cups,chicken,chicken," chicken, cooked and cubed",0.15733333333333333
30928,1.0,lbs,bacon,bacon, bacon,0.453
30928,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
30938,2.0,cups,cabbage,cabbage," cabbage, sliced",0.472
30938,0.5,cups,macaroni,macaroni, macaroni,0.118
30940,0.5,cups,onion,onion," onion, chopped",0.118
30940,1.0,teaspoons,mustard,mustard, mustard,0.005
30944,1.0,ounces,buttermilk,buttermilk, can refrigerated buttermilk biscuits,0.028
30944,0.5,cups,onion,onion, chopped onion (optional),0.118
30950,0.5,bunches,cauliflower,cauliflower, cauliflower,0.25
30950,0.5,bunches,broccoli,broccoli, broccoli,0.25
30950,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
31008,4.0,tablespoons,onion,onion, chopped onion,0.056
31008,2.0,cups,chicken,chicken, cooked chicken,0.472
31033,0.5,cups,onion,onion, chopped onion,0.118
31033,2.0,cups,chicken,chicken, chopped cooked chicken,0.472
31034,1.0,teaspoons,mayonnaise,mayonnaise, mayonnaise,0.005
31034,1.0,teaspoons,mustard,mustard, Dijon mustard,0.005
31049,2.0,lbs,chicken,chicken, chopped steak or chicken (boiled),0.906
31049,0.75,cups,onion,onion, onion,0.177
31051,2.0,lbs,hamburger,hamburger, hamburger meat,0.906
31051,0.25,cups,onion,onion, onion,0.059
31052,0.25,cups,honey,honey, honey,0.059
31052,0.75,teaspoons,mustard,mustard, prepared mustard,0.00375
31062,1.0,lbs,sausage,sausage," smoked sausage, cut into 1/2 inch slices",0.453
31062,1.0,packages,broccoli,broccoli," (10 oz.) frozen chopped broccoli, thawed and drained",0.5
31085,4.0,cups,bread,bread, cubed bread (6 or 7 slices),0.944
31085,1.0,ounces,pineapple,pineapple, can crushed pineapple (juice too),0.028
31094,2.0,cups,ham,ham, cubed ham,0.472
31094,0.25,cups,onion,onion, chopped onion,0.059
31102,0.5,lbs,bacon,bacon, bacon,0.2265
31102,1.0,cups,onion,onion, diced onion,0.236
31113,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
31113,0.5,lbs,beef,beef, thinly sliced corned beef,0.2265
31113,0.5,ounces,sauerkraut,sauerkraut," pkg. sauerkraut, drained and squeezed (1 c.)",0.014
31132,1.0,ounces,sauerkraut,sauerkraut," can sauerkraut, drained and snipped",0.028
31132,1.0,cups,carrot,carrot, shredded carrot,0.236
31153,1.0,heads,cabbage,cabbage," cabbage, shredded",1.0
31153,1.0,ounces,chicken,chicken," can chicken, crab or shrimp, drained",0.028
31160,2.0,cups,chicken,chicken," chopped chicken, cooked",0.472
31160,1.0,teaspoons,onion,onion, chopped onion,0.005
31220,1.0,packages,spinach,spinach," (10 oz.) frozen chopped spinach, thawed and drained",0.5
31220,0.25,cups,onion,onion, minced onion,0.059
31234,2.0,cups,cabbage,cabbage, each: shredded green and red cabbage,0.472
31234,2.0,cups,chicken,chicken, cubed chicken,0.472
31236,1.0,lbs,bacon,bacon," cooked bacon, crumbled",0.453
31236,1.0,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.236
31264,2.0,packages,broccoli,broccoli," broccoli, chopped",1.0
31264,0.5,cups,onion,onion, chopped onion,0.118
31264,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
31268,1.0,lbs,hamburger,hamburger, hamburger,0.453
31268,0.5,cups,onion,onion, chopped onion,0.118
31276,1.0,cups,onion,onion, chopped onion,0.236
31276,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
31282,3.0,lbs,chicken,chicken," chicken, cooked, boned, skin removed and cut up",1.359
31282,1.0,cups,cheese,cheese, diced cheese,0.236
31297,1.0,tablespoons,mustard,mustard, Dijon mustard,0.014
31297,1.0,lbs,sauerkraut,sauerkraut, sauerkraut,0.453
31300,2.0,heads,broccoli,broccoli, fresh broccoli or 2 pkg. frozen broccoli,2.0
31300,1.0,cups,mayonnaise,mayonnaise, mayonnaise (light),0.236
31310,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
31310,1.5,tablespoons,onion,onion, finely chopped onion,0.021
31333,1.5,lbs,pork,pork," pork, cubed",0.6795
31333,1.0,ounces,pineapple,pineapple, can pineapple chunks,0.028
31333,0.25,cups,onion,onion," onion, diced",0.059
31364,3.0,cups,cabbage,cabbage," cabbage, finely chopped",0.708
31364,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
31364,1.0,teaspoons,mustard,mustard, mustard,0.005
31371,0.75,cups,onion,onion, chopped onion,0.177
31371,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
31396,0.5,cups,onion,onion, chopped onion,0.118
31396,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
31401,2.0,cups,chicken,chicken," chopped, cooked chicken breast, skinned before cooking and cooked without salt",0.472
31401,0.5,cups,onion,onion, finely chopped onion,0.118
31416,1.0,cups,chicken,chicken," chicken, cooked and finely chopped",0.236
31416,0.25,cups,onion,onion," onion, chopped",0.059
31416,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
31418,1.0,packages,spinach,spinach, frozen chopped spinach,0.5
31418,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
31423,2.0,lbs,pork,pork, cans pork and beans,0.906
31423,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
31426,1.5,cups,chicken,chicken," chopped, cooked chicken",0.354
31426,1.0,ounces,broccoli,broccoli," pkg. chopped broccoli, thawed and drained",0.028
31426,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
31439,2.0,packages,broccoli,broccoli," broccoli, cooked",1.0
31439,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
31449,1.0,teaspoons,mustard,mustard, mustard,0.005
31449,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.014
31492,0.5,cups,onion,onion, chopped onion,0.118
31492,0.5,cups,buttermilk,buttermilk, buttermilk,0.118
31532,0.75,cups,onion,onion, chopped onion,0.177
31532,1.0,packages,broccoli,broccoli," frozen chopped broccoli, cooked",0.5
